række,database_id,TS,VEJNAVN,ÅR,DATO,RETNING,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,SUM ANTAL,ANTAL 7-8_PERCENT,ANTAL 8-9_PERCENT,ANTAL 9-10_PERCENT,ANTAL 10-11_PERCENT,ANTAL 11-12_PERCENT,ANTAL 12-13_PERCENT,ANTAL 13-14_PERCENT,ANTAL 14-15_PERCENT,ANTAL 15-16_PERCENT,ANTAL 16-17_PERCENT,ANTAL 17-18_PERCENT,ANTAL 18-19_PERCENT,SUM ANTAL_PERCENT
137741,5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,04/28/2015,MOD VEST (FRA BYEN),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134199,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD VEST (MOD HOLBÆK),A: LET TRAFIK I ALT,2161,2010,1343,1224,1345,1524,1742,2387,2529,2405,1886,1352,21908,0.9721097615834458,0.9668109668109668,0.9306999306999307,0.934351145038168,0.9566145092460882,0.951310861423221,0.9524330235101148,0.9738882088943288,0.9749421742482652,0.9812321501427989,0.983828899321857,0.976173285198556,0.9655354781842221
134205,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD VEST (MOD HOLBÆK),B: TUNG TRAFIK I ALT,62,69,100,86,61,78,87,64,65,46,31,33,782,0.027890238416554206,0.03318903318903319,0.0693000693000693,0.06564885496183206,0.04338549075391181,0.04868913857677903,0.047566976489885185,0.026111791105671155,0.025057825751734774,0.018767849857201143,0.01617110067814293,0.023826714801444042,0.034464521815777874
134206,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD VEST (MOD HOLBÆK),A+B: KØRETØJER I ALT,2223,2079,1443,1310,1406,1602,1829,2451,2594,2451,1917,1385,22690,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134209,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD VEST (MOD HOLBÆK),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137745,5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,04/28/2015,MOD ØST (BYEN),A: LET TRAFIK I ALT,1428,1409,1630,1414,1301,1211,1311,1431,1769,2041,1838,1309,18092,0.9603227975790182,0.9591558883594282,0.9593878752207181,0.9625595643294759,0.9622781065088757,0.9438815276695246,0.9604395604395605,0.9781271360218728,0.9778883360972913,0.989815712900097,0.9876410531972059,0.9886706948640483,0.9704446709220619
137751,5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,04/28/2015,MOD ØST (BYEN),B: TUNG TRAFIK I ALT,59,60,69,55,51,72,54,32,40,21,23,15,551,0.03967720242098184,0.04084411164057182,0.04061212477928193,0.037440435670524165,0.03772189349112426,0.05611847233047545,0.03956043956043956,0.021872863978127138,0.02211166390270868,0.010184287099903006,0.012358946802794197,0.011329305135951661,0.0295553290779381
137752,5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,04/28/2015,MOD ØST (BYEN),A+B: KØRETØJER I ALT,1487,1469,1699,1469,1352,1283,1365,1463,1809,2062,1861,1324,18643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137755,5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,04/28/2015,MOD ØST (BYEN),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134213,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD ØST (MOD KØBENHAVN),A: LET TRAFIK I ALT,1686,1649,1658,1341,1339,1349,1299,1495,1736,1848,1617,1286,18303,0.9579545454545455,0.9570516540917006,0.9633933759442185,0.9397337070777856,0.9543834640057021,0.9628836545324768,0.9565537555228277,0.9720416124837451,0.979131415679639,0.9877071084981294,0.9847746650426309,0.9861963190184049,0.9673378785476455
134219,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD ØST (MOD KØBENHAVN),B: TUNG TRAFIK I ALT,74,74,63,86,64,52,59,43,37,23,25,18,618,0.042045454545454546,0.042948345908299476,0.03660662405578152,0.060266292922214436,0.045616535994297935,0.037116345467523196,0.04344624447717231,0.027958387516254877,0.02086858432036097,0.012292891501870658,0.015225334957369063,0.013803680981595092,0.032662121452354524
134220,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD ØST (MOD KØBENHAVN),A+B: KØRETØJER I ALT,1760,1723,1721,1427,1403,1401,1358,1538,1773,1871,1642,1304,18921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134223,5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,06/19/2014,MOD ØST (MOD KØBENHAVN),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140393,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod vest (fra byen),A: LET TRAFIK I ALT,2287,2019,1255,1204,1340,1669,1783,2359,2457,2294,2037,1597,22301,0.9723639455782312,0.9528079282680509,0.9173976608187134,0.9247311827956989,0.9403508771929825,0.9553520320549513,0.9438856537850715,0.9695848746403617,0.981622053535757,0.9849720910261915,0.9859632139399807,0.9900805951642901,0.9634926121144042
140399,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod vest (fra byen),B: TUNG TRAFIK I ALT,65,100,113,98,85,78,106,74,46,35,29,16,845,0.027636054421768707,0.04719207173194903,0.08260233918128655,0.07526881720430108,0.05964912280701754,0.044647967945048654,0.056114346214928536,0.030415125359638306,0.018377946464242907,0.015027908973808502,0.014036786060019362,0.009919404835709857,0.036507387885595786
140400,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod vest (fra byen),A+B: KØRETØJER I ALT,2352,2119,1368,1302,1425,1747,1889,2433,2503,2329,2066,1613,23146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140403,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150117,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod vest (fra byen),A: LET TRAFIK I ALT,2553,2211,1447,1243,1442,1519,1799,2213,2515,2559,2090,1494,23085,0.9736842105263158,0.9604691572545613,0.9353587588881707,0.908625730994152,0.9303225806451613,0.933620159803319,0.9503433703116746,0.9609205384281372,0.9702932098765432,0.9804597701149426,0.9844559585492227,0.9867899603698811,0.9598353498815018
150123,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod vest (fra byen),B: TUNG TRAFIK I ALT,69,91,100,125,108,108,94,90,77,51,33,20,966,0.02631578947368421,0.03953084274543875,0.06464124111182935,0.09137426900584796,0.0696774193548387,0.06637984019668101,0.04965662968832541,0.03907946157186279,0.02970679012345679,0.01954022988505747,0.015544041450777202,0.013210039630118891,0.040164650118498194
150124,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod vest (fra byen),A+B: KØRETØJER I ALT,2622,2302,1547,1368,1550,1627,1893,2303,2592,2610,2123,1514,24051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150127,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162521,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod vest (fra byen),A: LET TRAFIK I ALT,2252,1860,1276,1253,1329,1428,1619,2277,2458,2097,1703,1285,20837,0.9740484429065744,0.969254820218864,0.9515287099179717,0.9485238455715367,0.9513242662848962,0.9622641509433962,0.9596917605216361,0.9668789808917198,0.9839871897518014,0.9858956276445698,0.983256351039261,0.9861857252494244,0.9702458558390762
162527,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod vest (fra byen),B: TUNG TRAFIK I ALT,60,59,65,68,68,56,68,78,40,30,29,18,639,0.025951557093425604,0.030745179781136008,0.048471290082028336,0.05147615442846329,0.048675733715103794,0.03773584905660377,0.04030823947836396,0.033121019108280254,0.016012810248198558,0.014104372355430184,0.01674364896073903,0.013814274750575594,0.029754144160923823
162528,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod vest (fra byen),A+B: KØRETØJER I ALT,2312,1919,1341,1321,1397,1484,1687,2355,2498,2127,1732,1303,21476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162531,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159151,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod vest (fra byen),A: LET TRAFIK I ALT,2632,2015,1369,1339,1359,1436,1807,2379,2540,1814,1736,1273,21699,0.9828230022404779,0.9710843373493976,0.9520166898470097,0.9557458957887224,0.9590684544812985,0.9509933774834437,0.9637333333333333,0.9774034511092852,0.9867909867909868,0.9864056552474171,0.9897377423033067,0.9898911353032659,0.9738790898074593
159157,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod vest (fra byen),B: TUNG TRAFIK I ALT,46,60,69,62,58,74,68,55,34,25,18,13,582,0.01717699775952203,0.02891566265060241,0.04798331015299027,0.04425410421127766,0.040931545518701484,0.04900662251655629,0.03626666666666667,0.02259654889071487,0.01320901320901321,0.013594344752582926,0.010262257696693273,0.01010886469673406,0.02612091019254073
159158,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod vest (fra byen),A+B: KØRETØJER I ALT,2678,2075,1438,1401,1417,1510,1875,2434,2574,1839,1754,1286,22281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159161,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155860,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod vest (fra byen),A: LET TRAFIK I ALT,2418,2050,1419,1330,1476,1581,1814,2388,2454,2191,2007,1435,22563,0.9789473684210527,0.9583917718560074,0.9529885829415715,0.948644793152639,0.9634464751958225,0.9610942249240122,0.9628450106157113,0.9770867430441899,0.9839615076182838,0.9864925709140027,0.9920909540286703,0.987611837577426,0.9727108122090016
155866,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod vest (fra byen),B: TUNG TRAFIK I ALT,52,89,70,72,56,64,70,56,40,30,16,18,633,0.021052631578947368,0.041608228143992516,0.04701141705842848,0.05135520684736091,0.03655352480417755,0.038905775075987845,0.037154989384288746,0.022913256955810146,0.01603849238171612,0.0135074290859973,0.007909045971329708,0.012388162422573986,0.027289187790998447
155867,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod vest (fra byen),A+B: KØRETØJER I ALT,2470,2139,1489,1402,1532,1645,1884,2444,2494,2221,2023,1453,23196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155870,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146553,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod vest (fra byen),A: LET TRAFIK I ALT,2477,1958,1353,1298,1464,1748,2004,2497,2597,2476,2062,1422,23356,0.9782780410742496,0.9607458292443573,0.941544885177453,0.9385394070860448,0.9271690943635212,0.9469122426868906,0.9597701149425287,0.9708398133748056,0.98,0.97749703908409,0.9823725583611244,0.9806896551724138,0.9648448795802866
146559,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod vest (fra byen),B: TUNG TRAFIK I ALT,55,80,84,85,115,98,84,75,53,57,37,28,851,0.021721958925750396,0.03925417075564279,0.05845511482254697,0.06146059291395517,0.07283090563647879,0.05308775731310943,0.040229885057471264,0.0291601866251944,0.02,0.02250296091590999,0.017627441638875654,0.019310344827586208,0.035155120419713304
146560,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod vest (fra byen),A+B: KØRETØJER I ALT,2532,2038,1437,1383,1579,1846,2088,2572,2650,2533,2099,1450,24207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146563,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153412,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod vest (fra byen),A: LET TRAFIK I ALT,2363,2046,1435,1435,1542,1668,1809,2507,2673,2277,1918,1459,23132,0.9784679089026915,0.9623706491063029,0.9585838343353373,0.9391361256544503,0.956575682382134,0.9586206896551724,0.9684154175588865,0.9751069622714897,0.9830820154468555,0.9852877542189529,0.9861182519280206,0.9851451721809588,0.9714021752824088
153418,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod vest (fra byen),B: TUNG TRAFIK I ALT,52,80,62,93,70,72,59,64,46,34,27,22,681,0.021532091097308487,0.03762935089369708,0.041416165664662656,0.06086387434554974,0.043424317617866005,0.041379310344827586,0.03158458244111349,0.024893037728510307,0.016917984553144538,0.014712245781047165,0.013881748071979434,0.014854827819041188,0.02859782471759123
153419,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod vest (fra byen),A+B: KØRETØJER I ALT,2415,2126,1497,1528,1612,1740,1868,2571,2719,2311,1945,1481,23813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
153422,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143370,5981,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2017,10/24/2017,Mod vest (fra byen),A: LET TRAFIK I ALT,2451,2081,1348,1106,1270,1514,1601,2242,2612,2281,1967,1395,21868,0.9764940239043824,0.9638721630384437,0.9419986023759609,0.9301934398654331,0.9365781710914455,0.9486215538847118,0.941764705882353,0.9684665226781858,0.984174830444612,0.9857389801210026,0.9894366197183099,0.9907670454545454,0.9667550839964633
143376,5981,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2017,10/24/2017,Mod vest (fra byen),B: TUNG TRAFIK I ALT,59,78,83,83,86,82,99,73,42,33,21,13,752,0.02350597609561753,0.036127836961556276,0.058001397624039136,0.06980656013456686,0.06342182890855458,0.05137844611528822,0.05823529411764706,0.03153347732181425,0.015825169555388093,0.014261019878997408,0.01056338028169014,0.009232954545454546,0.03324491600353669
143377,5981,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2017,10/24/2017,Mod vest (fra byen),A+B: KØRETØJER I ALT,2510,2159,1431,1189,1356,1596,1700,2315,2654,2314,1988,1408,22620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143380,5981,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2017,10/24/2017,Mod vest (fra byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140407,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod øst (byen),A: LET TRAFIK I ALT,1538,1573,1558,1380,1387,1303,1265,1382,1708,1943,1979,1481,18497,0.9447174447174447,0.952755905511811,0.9523227383863081,0.9394145677331518,0.9461118690313779,0.9566813509544787,0.9583333333333334,0.9711876317638791,0.9821736630247269,0.9918325676365493,0.9890054972513743,0.9932930918846412,0.9661530425698616
140413,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod øst (byen),B: TUNG TRAFIK I ALT,90,78,78,89,79,59,55,41,31,16,22,10,648,0.05528255528255528,0.047244094488188976,0.04767726161369193,0.0605854322668482,0.0538881309686221,0.04331864904552129,0.041666666666666664,0.02881236823612087,0.017826336975273145,0.00816743236345074,0.010994502748625687,0.00670690811535882,0.033846957430138415
140414,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod øst (byen),A+B: KØRETØJER I ALT,1628,1651,1636,1469,1466,1362,1320,1423,1739,1959,2001,1491,19145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140417,5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,04/28/2016,Mod øst (byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150131,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod øst (byen),A: LET TRAFIK I ALT,1639,1710,1696,1290,1354,1342,1336,1482,1915,2116,1880,1408,19168,0.9376430205949656,0.95,0.9496080627099664,0.9287257019438445,0.9435540069686411,0.9437412095639943,0.9455060155697098,0.9711664482306684,0.981547924141466,0.9934272300469483,0.9910384818133896,0.9887640449438202,0.9622006927363084
150137,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod øst (byen),B: TUNG TRAFIK I ALT,109,90,90,99,81,80,77,44,36,14,17,16,753,0.062356979405034325,0.05,0.05039193729003359,0.07127429805615551,0.05644599303135889,0.05625879043600562,0.05449398443029016,0.028833551769331587,0.018452075858534086,0.006572769953051643,0.008961518186610437,0.011235955056179775,0.03779930726369158
150138,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod øst (byen),A+B: KØRETØJER I ALT,1748,1800,1786,1389,1435,1422,1413,1526,1951,2130,1897,1424,19921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150141,6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,05/08/2019,Mod øst (byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162535,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod øst (byen),A: LET TRAFIK I ALT,1731,1706,1620,1362,1181,1341,1335,1545,1876,1953,1864,1356,18870,0.9643454038997215,0.9595050618672666,0.9706411024565608,0.961864406779661,0.9632952691680261,0.9647482014388489,0.9694989106753813,0.9772296015180265,0.9873684210526316,0.9908675799086758,0.9925452609158679,0.9905040175310446,0.9751937984496124
162541,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod øst (byen),B: TUNG TRAFIK I ALT,64,72,49,54,45,49,42,36,24,18,14,13,480,0.03565459610027855,0.04049493813273341,0.029358897543439184,0.038135593220338986,0.0367047308319739,0.03525179856115108,0.030501089324618737,0.022770398481973434,0.01263157894736842,0.0091324200913242,0.007454739084132056,0.009495982468955442,0.024806201550387597
162542,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod øst (byen),A+B: KØRETØJER I ALT,1795,1778,1669,1416,1226,1390,1377,1581,1900,1971,1878,1369,19350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
162545,6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,05/10/2023,Mod øst (byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159165,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod øst (byen),A: LET TRAFIK I ALT,1770,1789,1623,1340,1270,1361,1284,1497,1812,1976,1806,1423,18951,0.9572742022714981,0.9691224268689057,0.9637767220902613,0.9530583214793741,0.9657794676806084,0.9749283667621776,0.9603590127150337,0.9771540469973891,0.985854189336235,0.9924660974384731,0.9933993399339934,0.9951048951048951,0.9747453965641395
159171,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod øst (byen),B: TUNG TRAFIK I ALT,79,57,61,66,45,35,53,35,26,15,12,7,491,0.042725797728501894,0.03087757313109426,0.03622327790973872,0.04694167852062589,0.034220532319391636,0.025071633237822348,0.039640987284966345,0.022845953002610966,0.014145810663764961,0.007533902561526871,0.006600660066006601,0.0048951048951048955,0.025254603435860508
159172,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod øst (byen),A+B: KØRETØJER I ALT,1849,1846,1684,1406,1315,1396,1337,1532,1838,1991,1818,1430,19442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159175,6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,05/11/2022,Mod øst (byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155874,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod øst (byen),A: LET TRAFIK I ALT,1563,1628,1548,1326,1315,1323,1331,1501,1760,1836,1811,1310,18252,0.9466989703210176,0.9684711481261155,0.9662921348314607,0.9608695652173913,0.9704797047970479,0.9713656387665198,0.9772393538913363,0.9836173001310616,0.9837898267188373,0.9951219512195122,0.9934174437739989,0.9969558599695586,0.9765650080256821
155880,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod øst (byen),B: TUNG TRAFIK I ALT,88,53,54,54,40,39,31,25,29,9,12,4,438,0.05330102967898243,0.03152885187388459,0.033707865168539325,0.0391304347826087,0.02952029520295203,0.028634361233480177,0.02276064610866373,0.0163826998689384,0.01621017328116266,0.004878048780487805,0.006582556226001097,0.0030441400304414,0.023434991974317816
155881,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod øst (byen),A+B: KØRETØJER I ALT,1651,1681,1602,1380,1355,1362,1362,1526,1789,1845,1823,1314,18690,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155884,6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,06/01/2021,Mod øst (byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146567,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod øst (byen),A: LET TRAFIK I ALT,1683,1627,1720,1425,1384,1321,1286,1507,1830,2081,1824,1461,19149,0.9460370994940978,0.9486880466472303,0.9508015478164732,0.9455872594558726,0.9571230982019364,0.9503597122302159,0.9589858314690529,0.9598726114649682,0.9812332439678284,0.9904807234650167,0.9891540130151844,0.9878296146044625,0.964879572709866
146573,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod øst (byen),B: TUNG TRAFIK I ALT,96,88,89,82,62,69,55,63,35,20,20,18,697,0.05396290050590219,0.05131195335276968,0.04919845218352681,0.054412740544127404,0.042876901798063624,0.04964028776978417,0.041014168530947054,0.040127388535031845,0.01876675603217158,0.00951927653498334,0.010845986984815618,0.012170385395537525,0.03512042729013403
146574,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod øst (byen),A+B: KØRETØJER I ALT,1779,1715,1809,1507,1446,1390,1341,1570,1865,2101,1844,1479,19846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146577,6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,06/07/2018,Mod øst (byen),CYKLER + KNALLERTER I ALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153426,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod øst (byen),A: LET TRAFIK I ALT,1713,1726,1592,1413,1422,1336,1412,1481,1824,1957,1847,1305,19028,0.9469320066334992,0.9674887892376681,0.9625151148730351,0.9612244897959183,0.962762356127285,0.9723435225618632,0.9744651483781919,0.9737015121630507,0.9780160857908847,0.9918905220476432,0.9940796555435952,0.9923954372623575,0.9733490204102512
153432,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod øst (byen),B: TUNG TRAFIK I ALT,96,58,62,57,55,38,37,40,41,16,11,10,521,0.05306799336650083,0.032511210762331835,0.037484885126964934,0.03877551020408163,0.037237643872714964,0.027656477438136828,0.025534851621808144,0.026298487836949377,0.02198391420911528,0.008109477952356817,0.005920344456404736,0.0076045627376425855,0.026650979589748835
153433,6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,06/25/2020,Mod øst (byen),A+B: KØRETØJER I ALT,1809,1784,1654,1470,1477,1374,1449,1521,1865,1973,1858,1315,19549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
